filepath,style index,style name
/media/andrea/New Volume/train/train/100551.jpg,2,Realism
/media/andrea/New Volume/train/train/43172.jpg,1,Cubism
/media/andrea/New Volume/train/train/8326.jpg,0,Impressionism
/media/andrea/New Volume/train/train/52294.jpg,2,Realism
/media/andrea/New Volume/train/train/40205.jpg,0,Impressionism
/media/andrea/New Volume/train/train/63662.jpg,0,Impressionism
/media/andrea/New Volume/train/train/43043.jpg,2,Realism
/media/andrea/New Volume/train/train/49816.jpg,2,Realism
/media/andrea/New Volume/train/train/90390.jpg,1,Cubism
/media/andrea/New Volume/train/train/39184.jpg,2,Realism
/media/andrea/New Volume/train/train/21039.jpg,2,Realism
/media/andrea/New Volume/train/train/10027.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/58783.jpg,0,Impressionism
/media/andrea/New Volume/train/train/5362.jpg,0,Impressionism
/media/andrea/New Volume/train/train/103048.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/46726.jpg,2,Realism
/media/andrea/New Volume/train/train/14293.jpg,2,Realism
/media/andrea/New Volume/train/train/3322.jpg,2,Realism
/media/andrea/New Volume/train/train/88976.jpg,2,Realism
/media/andrea/New Volume/train/train/49334.jpg,2,Realism
/media/andrea/New Volume/train/train/17326.jpg,2,Realism
/media/andrea/New Volume/train/train/67763.jpg,2,Realism
/media/andrea/New Volume/train/train/21152.jpg,0,Impressionism
/media/andrea/New Volume/train/train/57492.jpg,0,Impressionism
/media/andrea/New Volume/train/train/66679.jpg,0,Impressionism
/media/andrea/New Volume/train/train/34100.jpg,0,Impressionism
/media/andrea/New Volume/train/train/59761.jpg,0,Impressionism
/media/andrea/New Volume/train/train/100550.jpg,0,Impressionism
/media/andrea/New Volume/train/train/46259.jpg,2,Realism
/media/andrea/New Volume/train/train/53700.jpg,3,Pop Art
/media/andrea/New Volume/train/train/56910.jpg,2,Realism
/media/andrea/New Volume/train/train/68335.jpg,2,Realism
/media/andrea/New Volume/train/train/30478.jpg,0,Impressionism
/media/andrea/New Volume/train/train/99261.jpg,1,Cubism
/media/andrea/New Volume/train/train/82192.jpg,0,Impressionism
/media/andrea/New Volume/train/train/81118.jpg,0,Impressionism
/media/andrea/New Volume/train/train/2654.jpg,2,Realism
/media/andrea/New Volume/train/train/30678.jpg,0,Impressionism
/media/andrea/New Volume/train/train/68787.jpg,2,Realism
/media/andrea/New Volume/train/train/46432.jpg,0,Impressionism
/media/andrea/New Volume/train/train/3828.jpg,0,Impressionism
/media/andrea/New Volume/train/train/70004.jpg,3,Pop Art
/media/andrea/New Volume/train/train/85634.jpg,0,Impressionism
/media/andrea/New Volume/train/train/76431.jpg,2,Realism
/media/andrea/New Volume/train/train/82022.jpg,0,Impressionism
/media/andrea/New Volume/train/train/75030.jpg,0,Impressionism
/media/andrea/New Volume/train/train/90940.jpg,2,Realism
/media/andrea/New Volume/train/train/13130.jpg,3,Pop Art
/media/andrea/New Volume/train/train/17712.jpg,2,Realism
/media/andrea/New Volume/train/train/96079.jpg,0,Impressionism
/media/andrea/New Volume/train/train/57530.jpg,2,Realism
/media/andrea/New Volume/train/train/81069.jpg,3,Pop Art
/media/andrea/New Volume/train/train/92385.jpg,0,Impressionism
/media/andrea/New Volume/train/train/86107.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/82704.jpg,0,Impressionism
/media/andrea/New Volume/train/train/90404.jpg,1,Cubism
/media/andrea/New Volume/train/train/24560.jpg,0,Impressionism
/media/andrea/New Volume/train/train/62504.jpg,2,Realism
/media/andrea/New Volume/train/train/52093.jpg,2,Realism
/media/andrea/New Volume/train/train/24944.jpg,2,Realism
/media/andrea/New Volume/train/train/36175.jpg,2,Realism
/media/andrea/New Volume/train/train/91322.jpg,2,Realism
/media/andrea/New Volume/train/train/35634.jpg,2,Realism
/media/andrea/New Volume/train/train/44476.jpg,0,Impressionism
/media/andrea/New Volume/train/train/62523.jpg,0,Impressionism
/media/andrea/New Volume/train/train/46550.jpg,1,Cubism
/media/andrea/New Volume/train/train/86575.jpg,1,Cubism
/media/andrea/New Volume/train/train/87212.jpg,3,Pop Art
/media/andrea/New Volume/train/train/28426.jpg,0,Impressionism
/media/andrea/New Volume/train/train/98703.jpg,2,Realism
/media/andrea/New Volume/train/train/25323.jpg,0,Impressionism
/media/andrea/New Volume/train/train/31497.jpg,0,Impressionism
/media/andrea/New Volume/train/train/91153.jpg,0,Impressionism
/media/andrea/New Volume/train/train/23909.jpg,2,Realism
/media/andrea/New Volume/train/train/63738.jpg,3,Pop Art
/media/andrea/New Volume/train/train/98313.jpg,0,Impressionism
/media/andrea/New Volume/train/train/25812.jpg,2,Realism
/media/andrea/New Volume/train/train/73544.jpg,0,Impressionism
/media/andrea/New Volume/train/train/37249.jpg,2,Realism
/media/andrea/New Volume/train/train/92346.jpg,2,Realism
/media/andrea/New Volume/train/train/90612.jpg,2,Realism
/media/andrea/New Volume/train/train/38276.jpg,0,Impressionism
/media/andrea/New Volume/train/train/34920.jpg,2,Realism
/media/andrea/New Volume/train/train/39337.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/88808.jpg,3,Pop Art
/media/andrea/New Volume/train/train/99332.jpg,1,Cubism
/media/andrea/New Volume/train/train/22420.jpg,0,Impressionism
/media/andrea/New Volume/train/train/81445.jpg,0,Impressionism
/media/andrea/New Volume/train/train/96857.jpg,2,Realism
/media/andrea/New Volume/train/train/27664.jpg,1,Cubism
/media/andrea/New Volume/train/train/81325.jpg,1,Cubism
/media/andrea/New Volume/train/train/1915.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/89012.jpg,2,Realism
/media/andrea/New Volume/train/train/20690.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/28979.jpg,0,Impressionism
/media/andrea/New Volume/train/train/79428.jpg,2,Realism
/media/andrea/New Volume/train/train/18144.jpg,1,Cubism
/media/andrea/New Volume/train/train/14102.jpg,2,Realism
/media/andrea/New Volume/train/train/44332.jpg,0,Impressionism
/media/andrea/New Volume/train/train/25884.jpg,2,Realism
/media/andrea/New Volume/train/train/98376.jpg,1,Cubism
/media/andrea/New Volume/train/train/4076.jpg,3,Pop Art
/media/andrea/New Volume/train/train/7821.jpg,0,Impressionism
/media/andrea/New Volume/train/train/90152.jpg,2,Realism
/media/andrea/New Volume/train/train/52564.jpg,0,Impressionism
/media/andrea/New Volume/train/train/8091.jpg,2,Realism
/media/andrea/New Volume/train/train/3355.jpg,2,Realism
/media/andrea/New Volume/train/train/51679.jpg,2,Realism
/media/andrea/New Volume/train/train/34597.jpg,0,Impressionism
/media/andrea/New Volume/train/train/73130.jpg,2,Realism
/media/andrea/New Volume/train/train/19387.jpg,2,Realism
/media/andrea/New Volume/train/train/12869.jpg,2,Realism
/media/andrea/New Volume/train/train/68060.jpg,0,Impressionism
/media/andrea/New Volume/train/train/88348.jpg,0,Impressionism
/media/andrea/New Volume/train/train/35101.jpg,2,Realism
/media/andrea/New Volume/train/train/26855.jpg,0,Impressionism
/media/andrea/New Volume/train/train/60436.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/16568.jpg,3,Pop Art
/media/andrea/New Volume/train/train/78136.jpg,2,Realism
/media/andrea/New Volume/train/train/31739.jpg,0,Impressionism
/media/andrea/New Volume/train/train/71582.jpg,0,Impressionism
/media/andrea/New Volume/train/train/57926.jpg,2,Realism
/media/andrea/New Volume/train/train/65431.jpg,1,Cubism
/media/andrea/New Volume/train/train/100038.jpg,0,Impressionism
/media/andrea/New Volume/train/train/40756.jpg,2,Realism
/media/andrea/New Volume/train/train/70695.jpg,2,Realism
/media/andrea/New Volume/train/train/71829.jpg,2,Realism
/media/andrea/New Volume/train/train/60218.jpg,0,Impressionism
/media/andrea/New Volume/train/train/89310.jpg,2,Realism
/media/andrea/New Volume/train/train/8477.jpg,2,Realism
/media/andrea/New Volume/train/train/66907.jpg,2,Realism
/media/andrea/New Volume/train/train/78688.jpg,0,Impressionism
/media/andrea/New Volume/train/train/79044.jpg,1,Cubism
/media/andrea/New Volume/train/train/22853.jpg,2,Realism
/media/andrea/New Volume/train/train/97070.jpg,2,Realism
/media/andrea/New Volume/train/train/96594.jpg,0,Impressionism
/media/andrea/New Volume/train/train/49925.jpg,2,Realism
/media/andrea/New Volume/train/train/31916.jpg,2,Realism
/media/andrea/New Volume/train/train/21870.jpg,1,Cubism
/media/andrea/New Volume/train/train/100614.jpg,2,Realism
/media/andrea/New Volume/train/train/43929.jpg,0,Impressionism
/media/andrea/New Volume/train/train/70662.jpg,0,Impressionism
/media/andrea/New Volume/train/train/6543.jpg,2,Realism
/media/andrea/New Volume/train/train/101541.jpg,2,Realism
/media/andrea/New Volume/train/train/52991.jpg,2,Realism
/media/andrea/New Volume/train/train/98171.jpg,2,Realism
/media/andrea/New Volume/train/train/45802.jpg,2,Realism
/media/andrea/New Volume/train/train/53811.jpg,2,Realism
/media/andrea/New Volume/train/train/70204.jpg,0,Impressionism
/media/andrea/New Volume/train/train/73279.jpg,2,Realism
/media/andrea/New Volume/train/train/69349.jpg,0,Impressionism
/media/andrea/New Volume/train/train/36005.jpg,2,Realism
/media/andrea/New Volume/train/train/103226.jpg,0,Impressionism
/media/andrea/New Volume/train/train/68303.jpg,2,Realism
/media/andrea/New Volume/train/train/83073.jpg,2,Realism
/media/andrea/New Volume/train/train/18178.jpg,3,Pop Art
/media/andrea/New Volume/train/train/5893.jpg,3,Pop Art
/media/andrea/New Volume/train/train/72209.jpg,2,Realism
/media/andrea/New Volume/train/train/37523.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/14511.jpg,2,Realism
/media/andrea/New Volume/train/train/54235.jpg,2,Realism
/media/andrea/New Volume/train/train/47521.jpg,2,Realism
/media/andrea/New Volume/train/train/49620.jpg,2,Realism
/media/andrea/New Volume/train/train/55918.jpg,0,Impressionism
/media/andrea/New Volume/train/train/21462.jpg,2,Realism
/media/andrea/New Volume/train/train/10021.jpg,0,Impressionism
/media/andrea/New Volume/train/train/2107.jpg,1,Cubism
/media/andrea/New Volume/train/train/9179.jpg,2,Realism
/media/andrea/New Volume/train/train/44649.jpg,2,Realism
/media/andrea/New Volume/train/train/18824.jpg,2,Realism
/media/andrea/New Volume/train/train/37545.jpg,2,Realism
/media/andrea/New Volume/train/train/90571.jpg,2,Realism
/media/andrea/New Volume/train/train/86720.jpg,2,Realism
/media/andrea/New Volume/train/train/71401.jpg,2,Realism
/media/andrea/New Volume/train/train/69607.jpg,1,Cubism
/media/andrea/New Volume/train/train/94161.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/39706.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/56223.jpg,3,Pop Art
/media/andrea/New Volume/train/train/87106.jpg,2,Realism
/media/andrea/New Volume/train/train/5935.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/23193.jpg,0,Impressionism
/media/andrea/New Volume/train/train/79329.jpg,2,Realism
/media/andrea/New Volume/train/train/79650.jpg,2,Realism
/media/andrea/New Volume/train/train/89621.jpg,1,Cubism
/media/andrea/New Volume/train/train/35664.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/3185.jpg,0,Impressionism
/media/andrea/New Volume/train/train/42213.jpg,0,Impressionism
/media/andrea/New Volume/train/train/9656.jpg,0,Impressionism
/media/andrea/New Volume/train/train/41603.jpg,0,Impressionism
/media/andrea/New Volume/train/train/100040.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/57113.jpg,2,Realism
/media/andrea/New Volume/train/train/4457.jpg,2,Realism
/media/andrea/New Volume/train/train/90767.jpg,3,Pop Art
/media/andrea/New Volume/train/train/52588.jpg,2,Realism
/media/andrea/New Volume/train/train/65963.jpg,3,Pop Art
/media/andrea/New Volume/train/train/23650.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/59477.jpg,2,Realism
/media/andrea/New Volume/train/train/93568.jpg,2,Realism
/media/andrea/New Volume/train/train/15010.jpg,0,Impressionism
/media/andrea/New Volume/train/train/13447.jpg,2,Realism
/media/andrea/New Volume/train/train/100120.jpg,0,Impressionism
/media/andrea/New Volume/train/train/56380.jpg,2,Realism
/media/andrea/New Volume/train/train/38395.jpg,2,Realism
/media/andrea/New Volume/train/train/11242.jpg,1,Cubism
/media/andrea/New Volume/train/train/33674.jpg,0,Impressionism
/media/andrea/New Volume/train/train/71073.jpg,2,Realism
/media/andrea/New Volume/train/train/43615.jpg,2,Realism
/media/andrea/New Volume/train/train/82133.jpg,0,Impressionism
/media/andrea/New Volume/train/train/71247.jpg,0,Impressionism
/media/andrea/New Volume/train/train/62300.jpg,0,Impressionism
/media/andrea/New Volume/train/train/77270.jpg,2,Realism
/media/andrea/New Volume/train/train/29549.jpg,2,Realism
/media/andrea/New Volume/train/train/90676.jpg,1,Cubism
/media/andrea/New Volume/train/train/33982.jpg,0,Impressionism
/media/andrea/New Volume/train/train/92988.jpg,2,Realism
/media/andrea/New Volume/train/train/98942.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/70404.jpg,0,Impressionism
/media/andrea/New Volume/train/train/88461.jpg,2,Realism
/media/andrea/New Volume/train/train/76907.jpg,0,Impressionism
/media/andrea/New Volume/train/train/73989.jpg,1,Cubism
/media/andrea/New Volume/train/train/103218.jpg,0,Impressionism
/media/andrea/New Volume/train/train/7235.jpg,0,Impressionism
/media/andrea/New Volume/train/train/33165.jpg,2,Realism
/media/andrea/New Volume/train/train/76476.jpg,1,Cubism
/media/andrea/New Volume/train/train/29942.jpg,2,Realism
/media/andrea/New Volume/train/train/7203.jpg,2,Realism
/media/andrea/New Volume/train/train/84624.jpg,2,Realism
/media/andrea/New Volume/train/train/6569.jpg,2,Realism
/media/andrea/New Volume/train/train/19153.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/88171.jpg,0,Impressionism
/media/andrea/New Volume/train/train/5343.jpg,3,Pop Art
/media/andrea/New Volume/train/train/37638.jpg,0,Impressionism
/media/andrea/New Volume/train/train/33896.jpg,0,Impressionism
/media/andrea/New Volume/train/train/67921.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/97533.jpg,0,Impressionism
/media/andrea/New Volume/train/train/40306.jpg,2,Realism
/media/andrea/New Volume/train/train/90118.jpg,2,Realism
/media/andrea/New Volume/train/train/101033.jpg,1,Cubism
/media/andrea/New Volume/train/train/96153.jpg,0,Impressionism
/media/andrea/New Volume/train/train/77306.jpg,2,Realism
/media/andrea/New Volume/train/train/75563.jpg,1,Cubism
/media/andrea/New Volume/train/train/96748.jpg,2,Realism
/media/andrea/New Volume/train/train/48783.jpg,2,Realism
/media/andrea/New Volume/train/train/23434.jpg,1,Cubism
/media/andrea/New Volume/train/train/65659.jpg,2,Realism
/media/andrea/New Volume/train/train/79680.jpg,2,Realism
/media/andrea/New Volume/train/train/47121.jpg,0,Impressionism
/media/andrea/New Volume/train/train/15547.jpg,2,Realism
/media/andrea/New Volume/train/train/24557.jpg,2,Realism
/media/andrea/New Volume/train/train/6756.jpg,2,Realism
/media/andrea/New Volume/train/train/19920.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/89925.jpg,2,Realism
/media/andrea/New Volume/train/train/38639.jpg,1,Cubism
/media/andrea/New Volume/train/train/46275.jpg,1,Cubism
/media/andrea/New Volume/train/train/33295.jpg,0,Impressionism
/media/andrea/New Volume/train/train/98057.jpg,2,Realism
/media/andrea/New Volume/train/train/68890.jpg,2,Realism
/media/andrea/New Volume/train/train/100955.jpg,0,Impressionism
/media/andrea/New Volume/train/train/57994.jpg,2,Realism
/media/andrea/New Volume/train/train/68726.jpg,2,Realism
/media/andrea/New Volume/train/train/101472.jpg,2,Realism
/media/andrea/New Volume/train/train/101280.jpg,2,Realism
/media/andrea/New Volume/train/train/1789.jpg,2,Realism
/media/andrea/New Volume/train/train/93158.jpg,0,Impressionism
/media/andrea/New Volume/train/train/23341.jpg,0,Impressionism
/media/andrea/New Volume/train/train/19981.jpg,3,Pop Art
/media/andrea/New Volume/train/train/54702.jpg,1,Cubism
/media/andrea/New Volume/train/train/99612.jpg,1,Cubism
/media/andrea/New Volume/train/train/26992.jpg,0,Impressionism
/media/andrea/New Volume/train/train/86492.jpg,3,Pop Art
/media/andrea/New Volume/train/train/33497.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/56846.jpg,1,Cubism
/media/andrea/New Volume/train/train/50555.jpg,1,Cubism
/media/andrea/New Volume/train/train/86872.jpg,2,Realism
/media/andrea/New Volume/train/train/80283.jpg,1,Cubism
/media/andrea/New Volume/train/train/88818.jpg,2,Realism
/media/andrea/New Volume/train/train/79275.jpg,2,Realism
/media/andrea/New Volume/train/train/10945.jpg,3,Pop Art
/media/andrea/New Volume/train/train/100648.jpg,0,Impressionism
/media/andrea/New Volume/train/train/62563.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/83553.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/45872.jpg,2,Realism
/media/andrea/New Volume/train/train/48652.jpg,0,Impressionism
/media/andrea/New Volume/train/train/16492.jpg,2,Realism
/media/andrea/New Volume/train/train/96362.jpg,2,Realism
/media/andrea/New Volume/train/train/100071.jpg,0,Impressionism
/media/andrea/New Volume/train/train/38518.jpg,2,Realism
/media/andrea/New Volume/train/train/102963.jpg,2,Realism
/media/andrea/New Volume/train/train/2940.jpg,2,Realism
/media/andrea/New Volume/train/train/62532.jpg,0,Impressionism
/media/andrea/New Volume/train/train/25390.jpg,2,Realism
/media/andrea/New Volume/train/train/97560.jpg,1,Cubism
/media/andrea/New Volume/train/train/8334.jpg,2,Realism
/media/andrea/New Volume/train/train/46475.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/76690.jpg,3,Pop Art
/media/andrea/New Volume/train/train/94829.jpg,2,Realism
/media/andrea/New Volume/train/train/100405.jpg,2,Realism
/media/andrea/New Volume/train/train/93226.jpg,2,Realism
/media/andrea/New Volume/train/train/22823.jpg,2,Realism
/media/andrea/New Volume/train/train/5212.jpg,2,Realism
/media/andrea/New Volume/train/train/73292.jpg,0,Impressionism
/media/andrea/New Volume/train/train/67600.jpg,2,Realism
/media/andrea/New Volume/train/train/98901.jpg,0,Impressionism
/media/andrea/New Volume/train/train/58539.jpg,2,Realism
/media/andrea/New Volume/train/train/63474.jpg,2,Realism
/media/andrea/New Volume/train/train/10530.jpg,2,Realism
/media/andrea/New Volume/train/train/34612.jpg,0,Impressionism
/media/andrea/New Volume/train/train/28549.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/22785.jpg,1,Cubism
/media/andrea/New Volume/train/train/8064.jpg,1,Cubism
/media/andrea/New Volume/train/train/67995.jpg,2,Realism
/media/andrea/New Volume/train/train/69896.jpg,3,Pop Art
/media/andrea/New Volume/train/train/101048.jpg,0,Impressionism
/media/andrea/New Volume/train/train/14085.jpg,0,Impressionism
/media/andrea/New Volume/train/train/101565.jpg,0,Impressionism
/media/andrea/New Volume/train/train/92136.jpg,0,Impressionism
/media/andrea/New Volume/train/train/103190.jpg,0,Impressionism
/media/andrea/New Volume/train/train/3755.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/56162.jpg,2,Realism
/media/andrea/New Volume/train/train/45558.jpg,2,Realism
/media/andrea/New Volume/train/train/75103.jpg,0,Impressionism
/media/andrea/New Volume/train/train/30897.jpg,1,Cubism
/media/andrea/New Volume/train/train/85247.jpg,0,Impressionism
/media/andrea/New Volume/train/train/78255.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/35270.jpg,1,Cubism
/media/andrea/New Volume/train/train/73252.jpg,3,Pop Art
/media/andrea/New Volume/train/train/63601.jpg,2,Realism
/media/andrea/New Volume/train/train/15250.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/21348.jpg,1,Cubism
/media/andrea/New Volume/train/train/72052.jpg,2,Realism
/media/andrea/New Volume/train/train/34037.jpg,0,Impressionism
/media/andrea/New Volume/train/train/97285.jpg,0,Impressionism
/media/andrea/New Volume/train/train/90709.jpg,2,Realism
/media/andrea/New Volume/train/train/88235.jpg,2,Realism
/media/andrea/New Volume/train/train/87689.jpg,0,Impressionism
/media/andrea/New Volume/train/train/81186.jpg,1,Cubism
/media/andrea/New Volume/train/train/16256.jpg,2,Realism
/media/andrea/New Volume/train/train/78283.jpg,2,Realism
/media/andrea/New Volume/train/train/47288.jpg,0,Impressionism
/media/andrea/New Volume/train/train/59036.jpg,2,Realism
/media/andrea/New Volume/train/train/68073.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/84514.jpg,1,Cubism
/media/andrea/New Volume/train/train/83845.jpg,0,Impressionism
/media/andrea/New Volume/train/train/99755.jpg,2,Realism
/media/andrea/New Volume/train/train/55824.jpg,0,Impressionism
/media/andrea/New Volume/train/train/1385.jpg,2,Realism
/media/andrea/New Volume/train/train/84195.jpg,2,Realism
/media/andrea/New Volume/train/train/87912.jpg,2,Realism
/media/andrea/New Volume/train/train/80297.jpg,2,Realism
/media/andrea/New Volume/train/train/76196.jpg,2,Realism
/media/andrea/New Volume/train/train/62942.jpg,1,Cubism
/media/andrea/New Volume/train/train/20501.jpg,2,Realism
/media/andrea/New Volume/train/train/90028.jpg,0,Impressionism
/media/andrea/New Volume/train/train/87390.jpg,2,Realism
/media/andrea/New Volume/train/train/59334.jpg,0,Impressionism
/media/andrea/New Volume/train/train/46876.jpg,0,Impressionism
/media/andrea/New Volume/train/train/50203.jpg,0,Impressionism
/media/andrea/New Volume/train/train/50932.jpg,1,Cubism
/media/andrea/New Volume/train/train/243.jpg,2,Realism
/media/andrea/New Volume/train/train/95919.jpg,0,Impressionism
/media/andrea/New Volume/train/train/45893.jpg,0,Impressionism
/media/andrea/New Volume/train/train/13115.jpg,2,Realism
/media/andrea/New Volume/train/train/6546.jpg,2,Realism
/media/andrea/New Volume/train/train/78634.jpg,3,Pop Art
/media/andrea/New Volume/train/train/51046.jpg,0,Impressionism
/media/andrea/New Volume/train/train/61501.jpg,2,Realism
/media/andrea/New Volume/train/train/71312.jpg,0,Impressionism
/media/andrea/New Volume/train/train/17119.jpg,1,Cubism
/media/andrea/New Volume/train/train/85316.jpg,2,Realism
/media/andrea/New Volume/train/train/4279.jpg,1,Cubism
/media/andrea/New Volume/train/train/100158.jpg,2,Realism
/media/andrea/New Volume/train/train/10143.jpg,0,Impressionism
/media/andrea/New Volume/train/train/91601.jpg,1,Cubism
/media/andrea/New Volume/train/train/37642.jpg,2,Realism
/media/andrea/New Volume/train/train/98295.jpg,2,Realism
/media/andrea/New Volume/train/train/50678.jpg,0,Impressionism
/media/andrea/New Volume/train/train/100738.jpg,2,Realism
/media/andrea/New Volume/train/train/85150.jpg,0,Impressionism
/media/andrea/New Volume/train/train/44985.jpg,2,Realism
/media/andrea/New Volume/train/train/98304.jpg,0,Impressionism
/media/andrea/New Volume/train/train/88880.jpg,0,Impressionism
/media/andrea/New Volume/train/train/102547.jpg,0,Impressionism
/media/andrea/New Volume/train/train/74856.jpg,0,Impressionism
/media/andrea/New Volume/train/train/62983.jpg,2,Realism
/media/andrea/New Volume/train/train/41959.jpg,2,Realism
/media/andrea/New Volume/train/train/15154.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/6982.jpg,0,Impressionism
/media/andrea/New Volume/train/train/5968.jpg,2,Realism
/media/andrea/New Volume/train/train/17837.jpg,1,Cubism
/media/andrea/New Volume/train/train/100503.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/1210.jpg,0,Impressionism
/media/andrea/New Volume/train/train/65456.jpg,2,Realism
/media/andrea/New Volume/train/train/60365.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/84768.jpg,2,Realism
/media/andrea/New Volume/train/train/86813.jpg,0,Impressionism
/media/andrea/New Volume/train/train/14600.jpg,1,Cubism
/media/andrea/New Volume/train/train/37781.jpg,2,Realism
/media/andrea/New Volume/train/train/35277.jpg,1,Cubism
/media/andrea/New Volume/train/train/30864.jpg,2,Realism
/media/andrea/New Volume/train/train/15566.jpg,2,Realism
/media/andrea/New Volume/train/train/7197.jpg,2,Realism
/media/andrea/New Volume/train/train/73347.jpg,2,Realism
/media/andrea/New Volume/train/train/40201.jpg,2,Realism
/media/andrea/New Volume/train/train/85842.jpg,1,Cubism
/media/andrea/New Volume/train/train/64986.jpg,2,Realism
/media/andrea/New Volume/train/train/103234.jpg,0,Impressionism
/media/andrea/New Volume/train/train/58292.jpg,1,Cubism
/media/andrea/New Volume/train/train/102633.jpg,0,Impressionism
/media/andrea/New Volume/train/train/76156.jpg,1,Cubism
/media/andrea/New Volume/train/train/48885.jpg,0,Impressionism
/media/andrea/New Volume/train/train/46034.jpg,0,Impressionism
/media/andrea/New Volume/train/train/86446.jpg,2,Realism
/media/andrea/New Volume/train/train/86542.jpg,0,Impressionism
/media/andrea/New Volume/train/train/87099.jpg,0,Impressionism
/media/andrea/New Volume/train/train/95400.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/19338.jpg,2,Realism
/media/andrea/New Volume/train/train/39821.jpg,2,Realism
/media/andrea/New Volume/train/train/7823.jpg,2,Realism
/media/andrea/New Volume/train/train/34732.jpg,1,Cubism
/media/andrea/New Volume/train/train/51937.jpg,2,Realism
/media/andrea/New Volume/train/train/97871.jpg,2,Realism
/media/andrea/New Volume/train/train/65221.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/20943.jpg,0,Impressionism
/media/andrea/New Volume/train/train/94944.jpg,0,Impressionism
/media/andrea/New Volume/train/train/65739.jpg,2,Realism
/media/andrea/New Volume/train/train/9184.jpg,0,Impressionism
/media/andrea/New Volume/train/train/87874.jpg,2,Realism
/media/andrea/New Volume/train/train/21566.jpg,2,Realism
/media/andrea/New Volume/train/train/61936.jpg,2,Realism
/media/andrea/New Volume/train/train/2134.jpg,1,Cubism
/media/andrea/New Volume/train/train/97427.jpg,1,Cubism
/media/andrea/New Volume/train/train/86064.jpg,0,Impressionism
/media/andrea/New Volume/train/train/38093.jpg,0,Impressionism
/media/andrea/New Volume/train/train/11974.jpg,2,Realism
/media/andrea/New Volume/train/train/76613.jpg,2,Realism
/media/andrea/New Volume/train/train/41395.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/38710.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/44895.jpg,2,Realism
/media/andrea/New Volume/train/train/80792.jpg,1,Cubism
/media/andrea/New Volume/train/train/9361.jpg,1,Cubism
/media/andrea/New Volume/train/train/82796.jpg,2,Realism
/media/andrea/New Volume/train/train/59149.jpg,2,Realism
/media/andrea/New Volume/train/train/45431.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/93989.jpg,2,Realism
/media/andrea/New Volume/train/train/30630.jpg,2,Realism
/media/andrea/New Volume/train/train/12398.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/25408.jpg,0,Impressionism
/media/andrea/New Volume/train/train/93835.jpg,2,Realism
/media/andrea/New Volume/train/train/17975.jpg,3,Pop Art
/media/andrea/New Volume/train/train/91689.jpg,1,Cubism
/media/andrea/New Volume/train/train/13774.jpg,3,Pop Art
/media/andrea/New Volume/train/train/52293.jpg,3,Pop Art
/media/andrea/New Volume/train/train/62529.jpg,3,Pop Art
/media/andrea/New Volume/train/train/25128.jpg,0,Impressionism
/media/andrea/New Volume/train/train/73626.jpg,0,Impressionism
/media/andrea/New Volume/train/train/55982.jpg,2,Realism
/media/andrea/New Volume/train/train/82226.jpg,0,Impressionism
/media/andrea/New Volume/train/train/71032.jpg,0,Impressionism
/media/andrea/New Volume/train/train/94421.jpg,2,Realism
/media/andrea/New Volume/train/train/65419.jpg,0,Impressionism
/media/andrea/New Volume/train/train/13425.jpg,1,Cubism
/media/andrea/New Volume/train/train/54296.jpg,3,Pop Art
